7.946715	 	 	 0.045802	 	 	 6.306055	 	 1521342416876969514	 
7.901309	 	 	 0.030534	 	 	 6.162207	 	 1521342416884440172	 
7.943163	 	 	 0.061069	 	 	 6.386507	 	 1521342416896874865	 
7.912433	 	 	 0.007634	 	 	 6.207220	 	 1521342416905559015	 
7.950432	 	 	 0.114504	 	 	 6.537141	 	 1521342416917956978	 
7.910578	 	 	 -0.091603	 	 	 6.249339	 	 1521342416926319410	 
7.920384	 	 	 0.000000	 	 	 6.196978	 	 1521342416939918687	 
7.900567	 	 	 0.053435	 	 	 6.727970	 	 1521342416946918517	 
7.930547	 	 	 0.068702	 	 	 6.691169	 	 1521342416959323575	 
7.936551	 	 	 -0.015267	 	 	 6.456250	 	 1521342416972317659	 
7.897859	 	 	 0.038168	 	 	 6.531979	 	 1521342416980153529	 
7.893010	 	 	 0.022901	 	 	 6.625784	 	 1521342416990944472	 
7.851068	 	 	 0.022901	 	 	 6.469206	 	 1521342416999129288	 
7.861431	 	 	 -0.259542	 	 	 6.647650	 	 1521342417012748570	 
7.818032	 	 	 -0.091603	 	 	 6.556430	 	 1521342417020505490	 
7.776269	 	 	 0.038168	 	 	 6.107113	 	 1521342417033455809	 
7.708052	 	 	 0.045802	 	 	 6.206083	 	 1521342417041496084	 
7.661519	 	 	 -0.038168	 	 	 6.134179	 	 1521342417053947194	 
7.598843	 	 	 -0.206107	 	 	 6.291394	 	 1521342417061713954	 
7.561610	 	 	 0.175573	 	 	 6.258242	 	 1521342417073861652	 
7.495971	 	 	 -0.175573	 	 	 6.168153	 	 1521342417082633190	 
7.455386	 	 	 -0.152672	 	 	 6.112825	 	 1521342417098290363	 
7.404361	 	 	 -0.328244	 	 	 6.443755	 	 1521342417105646514	 
7.376874	 	 	 0.068702	 	 	 6.410960	 	 1521342417118553099	 
7.338240	 	 	 -0.045802	 	 	 6.497666	 	 1521342417127096923	 
7.326534	 	 	 -0.183206	 	 	 6.667916	 	 1521342417139920506	 
7.271789	 	 	 0.061069	 	 	 6.339638	 	 1521342417146909708	 
7.248292	 	 	 0.175573	 	 	 6.461168	 	 1521342417160152742	 
7.199623	 	 	 -0.122137	 	 	 6.382238	 	 1521342417167622223	 
7.181205	 	 	 -0.076336	 	 	 6.586451	 	 1521342417180119380	 
7.139062	 	 	 0.122137	 	 	 6.392736	 	 1521342417188402762	 
7.118084	 	 	 0.061069	 	 	 6.538161	 	 1521342417200879073	 
7.087584	 	 	 0.076336	 	 	 6.544906	 	 1521342417208073068	 
7.042129	 	 	 0.061069	 	 	 6.226677	 	 1521342417220853654	 
7.002897	 	 	 -0.137405	 	 	 6.401073	 	 1521342417228795122	 
6.960339	 	 	 -0.114504	 	 	 6.272574	 	 1521342417241560553	 
6.922876	 	 	 -0.129771	 	 	 6.341277	 	 1521342417254275821	 
6.883451	 	 	 -0.175573	 	 	 6.353787	 	 1521342417261681189	 
6.860659	 	 	 0.083969	 	 	 6.458345	 	 1521342417275104386	 
6.827520	 	 	 -0.007634	 	 	 6.382238	 	 1521342417282559626	 
6.784287	 	 	 0.114504	 	 	 6.192738	 	 1521342417295442719	 
6.731212	 	 	 0.083969	 	 	 6.075768	 	 1521342417303889175	 
6.729679	 	 	 0.213740	 	 	 6.662119	 	 1521342417314884640	 
6.705645	 	 	 0.053435	 	 	 6.406279	 	 1521342417322766103	 
6.670435	 	 	 -0.045802	 	 	 6.265787	 	 1521342417335246309	 
6.643792	 	 	 0.007634	 	 	 6.340597	 	 1521342417343549857	 
6.642533	 	 	 0.083969	 	 	 6.641009	 	 1521342417356268994	 
6.621217	 	 	 0.030534	 	 	 6.388164	 	 1521342417364573602	 
6.626441	 	 	 -0.015267	 	 	 6.722458	 	 1521342417376592600	 
6.611484	 	 	 0.022901	 	 	 6.458102	 	 1521342417385287919	 
6.604711	 	 	 -0.053435	 	 	 6.573129	 	 1521342417397668181	 
6.596774	 	 	 0.091603	 	 	 6.523808	 	 1521342417406277776	 
6.602542	 	 	 -0.022901	 	 	 6.710457	 	 1521342417417364452	 
6.566392	 	 	 -0.091603	 	 	 6.204977	 	 1521342417429166046	 
6.565437	 	 	 -0.152672	 	 	 6.608150	 	 1521342417437818406	 
6.529468	 	 	 0.106870	 	 	 6.163034	 	 1521342417450572730	 
6.503882	 	 	 -0.137405	 	 	 6.268822	 	 1521342417458615536	 
6.457888	 	 	 0.007634	 	 	 6.019430	 	 1521342417471179626	 
6.414101	 	 	 -0.160305	 	 	 5.992469	 	 1521342417479210662	 
6.390829	 	 	 0.198473	 	 	 6.230769	 	 1521342417492662134	 
6.371035	 	 	 -0.015267	 	 	 6.220566	 	 1521342417499823447	 
6.332634	 	 	 -0.137405	 	 	 6.065402	 	 1521342417513059211	 
6.328947	 	 	 -0.076336	 	 	 6.386906	 	 1521342417520658680	 
6.339456	 	 	 0.106870	 	 	 6.582579	 	 1521342417532115347	 
6.348719	 	 	 -0.083969	 	 	 6.551135	 	 1521342417539798433	 
6.353311	 	 	 0.038168	 	 	 6.527174	 	 1521342417552082767	 
6.369287	 	 	 0.038168	 	 	 6.638262	 	 1521342417561092550	 
6.370675	 	 	 0.038168	 	 	 6.488727	 	 1521342417573757136	 
6.372560	 	 	 0.167939	 	 	 6.446585	 	 1521342417582065869	 
6.351820	 	 	 -0.221374	 	 	 6.238002	 	 1521342417593933086	 
6.334652	 	 	 0.030534	 	 	 6.240202	 	 1521342417606538238	 
6.305799	 	 	 0.175573	 	 	 6.025712	 	 1521342417614211444	 
6.318933	 	 	 0.114504	 	 	 6.575545	 	 1521342417627429422	 
6.313173	 	 	 -0.061069	 	 	 6.331530	 	 1521342417636396845	 
6.309753	 	 	 -0.160305	 	 	 6.372799	 	 1521342417646107519	 
6.339573	 	 	 -0.053435	 	 	 6.762599	 	 1521342417654491834	 
6.340063	 	 	 0.038168	 	 	 6.423518	 	 1521342417666715431	 
6.327042	 	 	 0.007634	 	 	 6.232342	 	 1521342417675386635	 
6.306427	 	 	 0.083969	 	 	 6.147651	 	 1521342417688251515	 
6.286520	 	 	 -0.007634	 	 	 6.117313	 	 1521342417696257250	 
6.244874	 	 	 -0.007634	 	 	 5.876832	 	 1521342417709064423	 
6.255730	 	 	 0.000000	 	 	 6.458072	 	 1521342417717054789	 
6.266954	 	 	 -0.221374	 	 	 6.529848	 	 1521342417729041308	 
6.280958	 	 	 -0.007634	 	 	 6.511322	 	 1521342417737650670	 
6.306080	 	 	 -0.030534	 	 	 6.678672	 	 1521342417749546093	 
6.332625	 	 	 -0.083969	 	 	 6.705604	 	 1521342417761029046	 
6.344668	 	 	 0.015267	 	 	 6.515687	 	 1521342417769541403	 
6.363413	 	 	 -0.061069	 	 	 6.626139	 	 1521342417782762550	 
6.357443	 	 	 -0.030534	 	 	 6.309381	 	 1521342417790441465	 
6.399107	 	 	 0.030534	 	 	 6.895290	 	 1521342417803351292	 
6.416162	 	 	 0.106870	 	 	 6.606369	 	 1521342417811532990	 
6.416023	 	 	 -0.022901	 	 	 6.415577	 	 1521342417823895317	 
6.428285	 	 	 0.152672	 	 	 6.555354	 	 1521342417831474498	 
6.449656	 	 	 0.404580	 	 	 6.621846	 	 1521342417844729973	 
6.451138	 	 	 -0.068702	 	 	 6.463990	 	 1521342417852574563	 
6.464803	 	 	 0.030534	 	 	 6.601559	 	 1521342417863874685	 
6.450468	 	 	 -0.175573	 	 	 6.283629	 	 1521342417871414309	 
6.442128	 	 	 -0.106870	 	 	 6.345913	 	 1521342417884069872	 
6.401543	 	 	 -0.091603	 	 	 5.930620	 	 1521342417892552513	 
6.383019	 	 	 0.221374	 	 	 6.150903	 	 1521342417905215254	 
6.353145	 	 	 0.076336	 	 	 6.012196	 	 1521342417912958951	 
6.351913	 	 	 0.068702	 	 	 6.368151	 	 1521342417926397457	 
6.315131	 	 	 -0.236641	 	 	 5.973105	 	 1521342417938766930	 
6.310897	 	 	 0.244275	 	 	 6.273699	 	 1521342417946065948	 
6.301400	 	 	 -0.122137	 	 	 6.273918	 	 1521342417959760036	 
6.322034	 	 	 0.068702	 	 	 6.586421	 	 1521342417966885543	 
6.346961	 	 	 -0.083969	 	 	 6.683574	 	 1521342417978841969	 
6.353713	 	 	 -0.038168	 	 	 6.452999	 	 1521342417986440097	 
6.355859	 	 	 0.022901	 	 	 6.400645	 	 1521342417998863501	 
6.370184	 	 	 -0.038168	 	 	 6.554875	 	 1521342418007608228	 
6.388738	 	 	 0.061069	 	 	 6.602450	 	 1521342418020812382	 
6.424432	 	 	 0.022901	 	 	 6.835294	 	 1521342418028707445	 
6.462078	 	 	 0.145038	 	 	 6.851630	 	 1521342418041112984	 
6.470636	 	 	 0.068702	 	 	 6.542568	 	 1521342418048474507	 
6.484554	 	 	 0.061069	 	 	 6.592463	 	 1521342418061601751	 
6.472098	 	 	 0.091603	 	 	 6.289492	 	 1521342418069945314	 
6.466013	 	 	 0.122137	 	 	 6.348910	 	 1521342418080943887	 
6.456090	 	 	 0.045802	 	 	 6.309381	 	 1521342418092622945	 
6.431709	 	 	 0.007634	 	 	 6.133891	 	 1521342418100860456	 
6.389864	 	 	 0.160305	 	 	 5.884831	 	 1521342418114276014	 
6.380909	 	 	 -0.076336	 	 	 6.293793	 	 1521342418121839165	 
6.345161	 	 	 -0.038168	 	 	 5.970512	 	 1521342418135455534	 
6.335241	 	 	 0.038168	 	 	 6.241992	 	 1521342418143329655	 
6.316626	 	 	 -0.122137	 	 	 6.165293	 	 1521342418155758708	 
6.321150	 	 	 0.000000	 	 	 6.401380	 	 1521342418162532671	 
6.325409	 	 	 -0.297710	 	 	 6.467114	 	 1521342418175828379	 
6.322016	 	 	 0.045802	 	 	 6.304718	 	 1521342418184197913	 
6.342414	 	 	 -0.099237	 	 	 6.625932	 	 1521342418195818060	 
6.357563	 	 	 0.106870	 	 	 6.541429	 	 1521342418203114377	 
6.382121	 	 	 -0.015267	 	 	 6.683368	 	 1521342418216381551	 
6.390390	 	 	 -0.076336	 	 	 6.495674	 	 1521342418223956608	 
6.382770	 	 	 0.137405	 	 	 6.273636	 	 1521342418237113115	 
6.380375	 	 	 0.145038	 	 	 6.341153	 	 1521342418245359493	 
6.371662	 	 	 -0.045802	 	 	 6.285002	 	 1521342418258223162	 
6.361320	 	 	 0.106870	 	 	 6.239982	 	 1521342418269965177	 
6.353599	 	 	 0.076336	 	 	 6.267790	 	 1521342418277685546	 
6.336153	 	 	 -0.061069	 	 	 6.170696	 	 1521342418291166750	 
6.311312	 	 	 -0.045802	 	 	 6.045070	 	 1521342418298312756	 
6.293291	 	 	 -0.213740	 	 	 6.154758	 	 1521342418310062113	 
6.279224	 	 	 -0.106870	 	 	 6.155331	 	 1521342418317918074	 
6.280936	 	 	 0.015267	 	 	 6.352337	 	 1521342418330721028	 
6.289804	 	 	 0.167939	 	 	 6.410104	 	 1521342418339482948	 
6.296794	 	 	 -0.015267	 	 	 6.421656	 	 1521342418352047787	 
6.299207	 	 	 0.274809	 	 	 6.326108	 	 1521342418360001039	 
6.307663	 	 	 0.106870	 	 	 6.424159	 	 1521342418371810260	 
6.348828	 	 	 -0.175573	 	 	 6.864300	 	 1521342418380142104	 
6.379843	 	 	 0.068702	 	 	 6.729864	 	 1521342418392627370	 
6.382773	 	 	 -0.038168	 	 	 6.413223	 	 1521342418401217145	 
6.393695	 	 	 0.038168	 	 	 6.502070	 	 1521342418412959862	 
6.385370	 	 	 -0.167939	 	 	 6.292017	 	 1521342418420215138	 
6.409980	 	 	 0.068702	 	 	 6.667446	 	 1521342418433409776	 
6.432324	 	 	 0.091603	 	 	 6.645791	 	 1521342418445897191	 
6.449772	 	 	 -0.083969	 	 	 6.633475	 	 1521342418454294320	 
6.443489	 	 	 -0.190840	 	 	 6.356133	 	 1521342418466791127	 
6.424658	 	 	 -0.068702	 	 	 6.189222	 	 1521342418474762507	 
6.399278	 	 	 -0.221374	 	 	 6.117056	 	 1521342418487728231	 
6.393480	 	 	 0.045802	 	 	 6.313885	 	 1521342418494996820	 
6.390593	 	 	 -0.015267	 	 	 6.348786	 	 1521342418507896560	 
6.399213	 	 	 0.045802	 	 	 6.484736	 	 1521342418517744654	 
6.377905	 	 	 0.022901	 	 	 6.121478	 	 1521342418527237479	 
6.378565	 	 	 -0.030534	 	 	 6.388379	 	 1521342418535005091	 
6.371663	 	 	 0.190840	 	 	 6.263941	 	 1521342418547316125	 
6.365750	 	 	 0.198473	 	 	 6.280040	 	 1521342418555584491	 
6.334747	 	 	 0.221374	 	 	 5.956049	 	 1521342418568483486	 
6.341710	 	 	 0.007634	 	 	 6.439767	 	 1521342418577155529	 
6.351948	 	 	 0.091603	 	 	 6.476355	 	 1521342418589893114	 
6.341417	 	 	 -0.068702	 	 	 6.247204	 	 1521342418601999322	 
6.343563	 	 	 0.083969	 	 	 6.373076	 	 1521342418609906360	 
6.330689	 	 	 0.152672	 	 	 6.182028	 	 1521342418621829260	 
6.343952	 	 	 0.068702	 	 	 6.507044	 	 1521342418630093076	 
6.341750	 	 	 0.068702	 	 	 6.323939	 	 1521342418641458990	 
6.334125	 	 	 0.076336	 	 	 6.251189	 	 1521342418649960216	 
6.327068	 	 	 -0.015267	 	 	 6.272792	 	 1521342418663009135	 
6.362679	 	 	 -0.106870	 	 	 6.800110	 	 1521342418671512184	 
6.355051	 	 	 0.030534	 	 	 6.268916	 	 1521342418684084925	 
6.360507	 	 	 -0.099237	 	 	 6.437210	 	 1521342418691346564	 
6.362733	 	 	 -0.007634	 	 	 6.394269	 	 1521342418704688396	 
6.374776	 	 	 0.068702	 	 	 6.510479	 	 1521342418712116023	 
6.410968	 	 	 -0.068702	 	 	 6.832079	 	 1521342418723747329	 
6.409596	 	 	 0.083969	 	 	 6.368151	 	 1521342418732729628	 
6.388391	 	 	 0.038168	 	 	 6.120549	 	 1521342418744036942	 
6.404316	 	 	 -0.190840	 	 	 6.603014	 	 1521342418752005122	 
6.404087	 	 	 -0.152672	 	 	 6.405575	 	 1521342418764594383	 
6.416522	 	 	 -0.030534	 	 	 6.542987	 	 1521342418777328807	 
6.409031	 	 	 -0.038168	 	 	 6.310966	 	 1521342418785464706	 
6.386881	 	 	 0.007634	 	 	 6.117665	 	 1521342418798993519	 
6.366847	 	 	 -0.229008	 	 	 6.151540	 	 1521342418806000942	 
6.339695	 	 	 -0.061069	 	 	 6.045297	 	 1521342418818451897	 
6.348972	 	 	 0.106870	 	 	 6.457465	 	 1521342418827520977	 
6.337761	 	 	 0.030534	 	 	 6.220440	 	 1521342418840011442	 
6.327050	 	 	 -0.175573	 	 	 6.226237	 	 1521342418846566819	 
6.316970	 	 	 0.068702	 	 	 6.214890	 	 1521342418858534429	 
6.300674	 	 	 0.129771	 	 	 6.117441	 	 1521342418866698889	 
6.312031	 	 	 -0.099237	 	 	 6.495130	 	 1521342418879869461	 
6.302238	 	 	 0.190840	 	 	 6.189824	 	 1521342418888337083	 
6.314494	 	 	 -0.190840	 	 	 6.514785	 	 1521342418901020893	 
6.333462	 	 	 -0.122137	 	 	 6.579212	 	 1521342418908643084	 
6.339348	 	 	 0.022901	 	 	 6.415454	 	 1521342418920798364	 
6.350038	 	 	 -0.221374	 	 	 6.510750	 	 1521342418933831060	 
6.347414	 	 	 0.030534	 	 	 6.315251	 	 1521342418941644818	 
6.352248	 	 	 -0.038168	 	 	 6.414262	 	 1521342418953679948	 
6.360766	 	 	 -0.007634	 	 	 6.458922	 	 1521342418961980809	 
6.371512	 	 	 -0.099237	 	 	 6.502010	 	 1521342418973159099	 
6.374795	 	 	 -0.137405	 	 	 6.418266	 	 1521342418981263848	 
6.368698	 	 	 0.083969	 	 	 6.273011	 	 1521342418994268334	 
6.349101	 	 	 -0.099237	 	 	 6.126152	 	 1521342419002607399	 
6.363441	 	 	 0.122137	 	 	 6.510328	 	 1521342419015170777	 
6.354187	 	 	 -0.015267	 	 	 6.245039	 	 1521342419023279442	 
6.342326	 	 	 -0.053435	 	 	 6.214733	 	 1521342419035645014	 
6.343255	 	 	 -0.076336	 	 	 6.364579	 	 1521342419043389341	 
6.346796	 	 	 0.038168	 	 	 6.386353	 	 1521342419056441400	 
6.362175	 	 	 0.122137	 	 	 6.529487	 	 1521342419064995585	 
6.385184	 	 	 -0.022901	 	 	 6.647356	 	 1521342419075917503	 
6.398667	 	 	 -0.045802	 	 	 6.549697	 	 1521342419083637497	 
6.358799	 	 	 -0.244275	 	 	 5.913109	 	 1521342419096567301	 
6.425489	 	 	 -0.274809	 	 	 7.210038	 	 1521342419109373769	 
6.461657	 	 	 0.114504	 	 	 6.835236	 	 1521342419117846268	 
6.498460	 	 	 -0.045802	 	 	 6.857896	 	 1521342419130543801	 
6.503620	 	 	 0.129771	 	 	 6.503035	 	 1521342419138346667	 
6.518197	 	 	 0.145038	 	 	 6.591838	 	 1521342419150113662	 
6.497936	 	 	 -0.007634	 	 	 6.210125	 	 1521342419158660041	 
6.496566	 	 	 -0.236641	 	 	 6.449564	 	 1521342419170503853	 
6.477242	 	 	 -0.114504	 	 	 6.220724	 	 1521342419179119545	 
6.453491	 	 	 -0.190840	 	 	 6.159152	 	 1521342419191045111	 
6.473084	 	 	 -0.290076	 	 	 6.703527	 	 1521342419198356380	 
6.511130	 	 	 -0.038168	 	 	 6.903932	 	 1521342419210703835	 
6.509181	 	 	 0.190840	 	 	 6.418968	 	 1521342419219441574	 
6.487595	 	 	 -0.053435	 	 	 6.184216	 	 1521342419232598960	 
6.489909	 	 	 0.061069	 	 	 6.483285	 	 1521342419239694650	 
6.471172	 	 	 0.221374	 	 	 6.174253	 	 1521342419252780976	 
6.454035	 	 	 -0.015267	 	 	 6.231021	 	 1521342419264837288	 
6.428196	 	 	 0.114504	 	 	 6.105476	 	 1521342419274000399	 
6.408424	 	 	 -0.160305	 	 	 6.201500	 	 1521342419286268975	 
6.398037	 	 	 -0.068702	 	 	 6.284877	 	 1521342419293104518	 
6.396457	 	 	 -0.099237	 	 	 6.399021	 	 1521342419304977512	 
6.398637	 	 	 0.083969	 	 	 6.420923	 	 1521342419313085882	 
6.384345	 	 	 -0.312977	 	 	 6.275949	 	 1521342419326326632	 
6.391742	 	 	 -0.175573	 	 	 6.501407	 	 1521342419334533968	 
6.388254	 	 	 -0.198473	 	 	 6.381992	 	 1521342419346645510	 
6.416490	 	 	 0.007634	 	 	 6.747094	 	 1521342419354846368	 
6.389854	 	 	 0.000000	 	 	 6.078864	 	 1521342419367750080	 
6.410770	 	 	 0.076336	 	 	 6.649066	 	 1521342419375885136	 
6.405816	 	 	 -0.106870	 	 	 6.358631	 	 1521342419387548103	 
6.433026	 	 	 0.259542	 	 	 6.721437	 	 1521342419395944892	 
6.424845	 	 	 -0.068702	 	 	 6.324930	 	 1521342419408547155	 
6.415270	 	 	 0.221374	 	 	 6.277729	 	 1521342419415807594	 
6.413317	 	 	 -0.045802	 	 	 6.392030	 	 1521342419427774789	 
6.391676	 	 	 0.068702	 	 	 6.133635	 	 1521342419440686116	 
6.391388	 	 	 -0.061069	 	 	 6.398898	 	 1521342419448589005	 
6.395219	 	 	 -0.099237	 	 	 6.460258	 	 1521342419461050412	 
6.402720	 	 	 -0.038168	 	 	 6.495855	 	 1521342419468989194	 
6.412640	 	 	 -0.015267	 	 	 6.527264	 	 1521342419481899162	 
6.393393	 	 	 0.137405	 	 	 6.155459	 	 1521342419489859326	 
6.398281	 	 	 -0.091603	 	 	 6.473084	 	 1521342419502865691	 
6.398307	 	 	 -0.007634	 	 	 6.400828	 	 1521342419510606043	 
6.431431	 	 	 0.083969	 	 	 6.801062	 	 1521342419522034274	 
6.449476	 	 	 0.022901	 	 	 6.645968	 	 1521342419530529068	 
6.448549	 	 	 0.083969	 	 	 6.400522	 	 1521342419543385935	 
6.436951	 	 	 0.022901	 	 	 6.285470	 	 1521342419551948084	 
6.441705	 	 	 0.183206	 	 	 6.455733	 	 1521342419564096213	 
6.429511	 	 	 -0.015267	 	 	 6.279384	 	 1521342419572472775	 
6.425837	 	 	 -0.053435	 	 	 6.382883	 	 1521342419584214334	 
6.403006	 	 	 0.129771	 	 	 6.122278	 	 1521342419597464527	 
6.393697	 	 	 -0.022901	 	 	 6.301140	 	 1521342419609784761	 
6.376369	 	 	 0.145038	 	 	 6.175619	 	 1521342419617734002	 
6.368113	 	 	 0.061069	 	 	 6.286967	 	 1521342419628993423	 
6.354769	 	 	 -0.068702	 	 	 6.224820	 	 1521342419636985564	 
6.366722	 	 	 0.099237	 	 	 6.518215	 	 1521342419648974828	 
6.333845	 	 	 -0.007634	 	 	 5.976911	 	 1521342419658109824	 
6.341763	 	 	 -0.190840	 	 	 6.497817	 	 1521342419670508730	 
6.357964	 	 	 -0.099237	 	 	 6.574859	 	 1521342419678610367	 
6.361503	 	 	 0.007634	 	 	 6.423732	 	 1521342419691331366	 
6.357017	 	 	 -0.160305	 	 	 6.334007	 	 1521342419699503944	 
6.342032	 	 	 -0.038168	 	 	 6.198149	 	 1521342419711486363	 
6.318687	 	 	 0.091603	 	 	 6.073411	 	 1521342419723915202	 
6.303369	 	 	 -0.030534	 	 	 6.160394	 	 1521342419732506421	 
6.324419	 	 	 -0.007634	 	 	 6.603400	 	 1521342419742959043	 
6.328897	 	 	 0.038168	 	 	 6.400032	 	 1521342419751463724	 
6.331089	 	 	 0.038168	 	 	 6.381132	 	 1521342419764163853	 
6.353846	 	 	 0.015267	 	 	 6.633090	 	 1521342419772423249	 
6.342345	 	 	 0.129771	 	 	 6.208799	 	 1521342419785114577	 
6.352792	 	 	 0.091603	 	 	 6.478505	 	 1521342419793274730	 
6.356290	 	 	 -0.038168	 	 	 6.417105	 	 1521342419806322127	 
6.348135	 	 	 -0.091603	 	 	 6.269604	 	 1521342419813853341	 
6.349792	 	 	 0.030534	 	 	 6.379533	 	 1521342419825242640	 
6.332579	 	 	 -0.091603	 	 	 6.153006	 	 1521342419834047598	 
6.338554	 	 	 -0.045802	 	 	 6.436387	 	 1521342419846687896	 
6.366919	 	 	 0.007634	 	 	 6.708148	 	 1521342419853756249	 
6.365050	 	 	 0.015267	 	 	 6.343904	 	 1521342419866002407	 
6.358521	 	 	 -0.091603	 	 	 6.293481	 	 1521342419874244511	 
6.372508	 	 	 0.091603	 	 	 6.525341	 	 1521342419887281496	 
6.374226	 	 	 0.114504	 	 	 6.376552	 	 1521342419899858131	 
6.365488	 	 	 0.167939	 	 	 6.249714	 	 1521342419907666329	 
6.346642	 	 	 0.145038	 	 	 6.118690	 	 1521342419920573697	 
6.336962	 	 	 0.053435	 	 	 6.232437	 	 1521342419929436494	 
6.317406	 	 	 0.160305	 	 	 6.094453	 	 1521342419940728031	 
6.325469	 	 	 -0.106870	 	 	 6.452179	 	 1521342419950008038	 
6.312310	 	 	 0.106870	 	 	 6.171585	 	 1521342419960844510	 
6.327752	 	 	 0.076336	 	 	 6.520622	 	 1521342419968273675	 
6.296255	 	 	 -0.129771	 	 	 5.983631	 	 1521342419981717408	 
6.316294	 	 	 0.053435	 	 	 6.568234	 	 1521342419989828744	 
6.324332	 	 	 -0.267176	 	 	 6.478989	 	 1521342420002135466	 
6.327888	 	 	 -0.099237	 	 	 6.391540	 	 1521342420010570178	 
6.317961	 	 	 -0.038168	 	 	 6.224757	 	 1521342420022339742	 
6.318293	 	 	 -0.122137	 	 	 6.349188	 	 1521342420031208676	 
6.343259	 	 	 -0.076336	 	 	 6.656495	 	 1521342420042755699	 
6.359403	 	 	 0.183206	 	 	 6.518125	 	 1521342420055541717	 
6.364415	 	 	 0.083969	 	 	 6.409369	 	 1521342420064942124	 
6.348068	 	 	 0.137405	 	 	 6.141812	 	 1521342420074800482	 
6.329558	 	 	 0.076336	 	 	 6.110611	 	 1521342420083138069	 
6.313078	 	 	 0.083969	 	 	 6.128839	 	 1521342420096132545	 
6.307216	 	 	 0.114504	 	 	 6.243657	 	 1521342420103875010	 
6.279526	 	 	 0.030534	 	 	 5.989067	 	 1521342420116989261	 
6.271149	 	 	 0.106870	 	 	 6.189190	 	 1521342420124430157	 
6.242534	 	 	 0.106870	 	 	 5.949364	 	 1521342420137733453	 
6.223950	 	 	 -0.137405	 	 	 6.061942	 	 1521342420146015533	 
6.223317	 	 	 0.045802	 	 	 6.270448	 	 1521342420157421324	 
6.234139	 	 	 -0.068702	 	 	 6.413162	 	 1521342420166545475	 
6.280081	 	 	 0.022901	 	 	 6.852345	 	 1521342420177833299	 
6.287651	 	 	 -0.076336	 	 	 6.399817	 	 1521342420185337789	 
6.323158	 	 	 -0.007634	 	 	 6.754618	 	 1521342420197825579	 
